m/z,Intensity,Index,Scan_ID,Source_File
1613.4375,118260.31,22615,5,Cytochrome_C.mzML
1613.875,28292.8,22622,5,Cytochrome_C.mzML
1614.25,106838.945,22628,5,Cytochrome_C.mzML
1614.5625,61494.23,22633,5,Cytochrome_C.mzML
1614.9375,69214.92,22639,5,Cytochrome_C.mzML
1615.25,68017.86,22644,5,Cytochrome_C.mzML
1615.625,107997.8,22650,5,Cytochrome_C.mzML
1616.125,18766.914,22658,5,Cytochrome_C.mzML
1616.4375,21421.113,22663,5,Cytochrome_C.mzML
1616.75,208194.31,22668,5,Cytochrome_C.mzML
1617.3125,141801.73,22677,5,Cytochrome_C.mzML
1617.6875,109013.57,22683,5,Cytochrome_C.mzML
1618.0,98733.26,22688,5,Cytochrome_C.mzML
1618.5625,30092.115,22697,5,Cytochrome_C.mzML
1618.8125,163405.23,22701,5,Cytochrome_C.mzML
1619.4375,43189.684,22711,5,Cytochrome_C.mzML
1619.875,99071.03,22718,5,Cytochrome_C.mzML
1620.125,61737.457,22722,5,Cytochrome_C.mzML
1620.375,67682.54,22726,5,Cytochrome_C.mzML
1620.625,100939.37,22730,5,Cytochrome_C.mzML
1621.3125,127218.68,22741,5,Cytochrome_C.mzML
1621.75,34842.285,22748,5,Cytochrome_C.mzML
1622.0,62759.83,22752,5,Cytochrome_C.mzML
1622.375,55907.77,22758,5,Cytochrome_C.mzML
1622.625,133124.78,22762,5,Cytochrome_C.mzML
1623.1875,108686.805,22771,5,Cytochrome_C.mzML
1623.5,77441.32,22776,5,Cytochrome_C.mzML
1623.8125,47917.656,22781,5,Cytochrome_C.mzML
1624.25,107815.34,22788,5,Cytochrome_C.mzML
1624.5625,120033.98,22793,5,Cytochrome_C.mzML
1625.3125,44580.06,22805,5,Cytochrome_C.mzML
1625.5625,69153.375,22809,5,Cytochrome_C.mzML
1625.875,133788.44,22814,5,Cytochrome_C.mzML
1626.25,65169.145,22820,5,Cytochrome_C.mzML
1626.5,96725.055,22824,5,Cytochrome_C.mzML
1626.8125,107029.625,22829,5,Cytochrome_C.mzML
1627.0625,46038.57,22833,5,Cytochrome_C.mzML
1627.4375,32349.314,22839,5,Cytochrome_C.mzML
1627.875,62119.086,22846,5,Cytochrome_C.mzML
1628.0625,59828.027,22849,5,Cytochrome_C.mzML
1628.5,74195.17,22856,5,Cytochrome_C.mzML
1629.0,176009.38,22864,5,Cytochrome_C.mzML
1629.5625,50297.83,22873,5,Cytochrome_C.mzML
1630.0625,59411.344,22881,5,Cytochrome_C.mzML
1630.625,123397.71,22890,5,Cytochrome_C.mzML
1631.0625,32186.002,22897,5,Cytochrome_C.mzML
1631.5,52619.312,22904,5,Cytochrome_C.mzML
1632.25,94808.17,22916,5,Cytochrome_C.mzML
1633.0,44061.285,22928,5,Cytochrome_C.mzML
1633.4375,122209.29,22935,5,Cytochrome_C.mzML
1633.8125,38656.113,22941,5,Cytochrome_C.mzML
1634.25,53533.715,22948,5,Cytochrome_C.mzML
1635.3125,64353.742,22965,5,Cytochrome_C.mzML
1635.8125,28630.914,22973,5,Cytochrome_C.mzML
1636.0625,93689.29,22977,5,Cytochrome_C.mzML
1636.4375,38142.83,22983,5,Cytochrome_C.mzML
1636.6875,89077.26,22987,5,Cytochrome_C.mzML
1637.25,34882.57,22996,5,Cytochrome_C.mzML
1637.5625,20927.857,23001,5,Cytochrome_C.mzML
1637.9375,45977.484,23007,5,Cytochrome_C.mzML
1638.125,39013.0,23010,5,Cytochrome_C.mzML
1638.6875,79255.484,23019,5,Cytochrome_C.mzML
1639.125,64351.4,23026,5,Cytochrome_C.mzML
1639.4375,39548.656,23031,5,Cytochrome_C.mzML
1639.75,18741.742,23036,5,Cytochrome_C.mzML
1640.0625,71072.945,23041,5,Cytochrome_C.mzML
1640.5625,2773.0571,23049,5,Cytochrome_C.mzML
1640.9375,59798.227,23055,5,Cytochrome_C.mzML
1641.375,77162.69,23062,5,Cytochrome_C.mzML
1642.0,4964.2856,23072,5,Cytochrome_C.mzML
1642.375,28736.514,23078,5,Cytochrome_C.mzML
1642.875,51698.688,23086,5,Cytochrome_C.mzML
1643.25,15067.086,23092,5,Cytochrome_C.mzML
1643.5,43853.63,23096,5,Cytochrome_C.mzML
1643.875,15344.0,23102,5,Cytochrome_C.mzML
1644.5,48642.285,23112,5,Cytochrome_C.mzML
1645.125,55373.457,23122,5,Cytochrome_C.mzML
1645.6875,26939.143,23131,5,Cytochrome_C.mzML
1646.1875,64030.742,23139,5,Cytochrome_C.mzML
1646.625,106246.57,23146,5,Cytochrome_C.mzML
1647.0625,68758.625,23153,5,Cytochrome_C.mzML
1647.5625,67507.625,23161,5,Cytochrome_C.mzML
1648.3125,64297.344,23173,5,Cytochrome_C.mzML
1649.0,135415.83,23184,5,Cytochrome_C.mzML
1649.3125,48636.0,23189,5,Cytochrome_C.mzML
1649.8125,41662.055,23197,5,Cytochrome_C.mzML
1650.25,13634.114,23204,5,Cytochrome_C.mzML
1650.5,18114.629,23208,5,Cytochrome_C.mzML
1650.75,53257.51,23212,5,Cytochrome_C.mzML
1651.5,93741.086,23224,5,Cytochrome_C.mzML
1652.0625,59072.94,23233,5,Cytochrome_C.mzML
1652.5625,11690.6,23241,5,Cytochrome_C.mzML
1652.8125,5650.857,23245,5,Cytochrome_C.mzML
1653.125,45218.0,23250,5,Cytochrome_C.mzML
1653.375,9175.314,23254,5,Cytochrome_C.mzML
1653.6875,5260.7427,23259,5,Cytochrome_C.mzML
1654.0,52533.688,23264,5,Cytochrome_C.mzML
1654.6875,39853.83,23275,5,Cytochrome_C.mzML
1655.0,127461.31,23280,5,Cytochrome_C.mzML
1655.625,47384.8,23290,5,Cytochrome_C.mzML
1656.125,10500.4,23298,5,Cytochrome_C.mzML
1656.375,167842.86,23302,5,Cytochrome_C.mzML
1656.8125,55986.457,23309,5,Cytochrome_C.mzML
1657.25,54422.543,23316,5,Cytochrome_C.mzML
1657.6875,63289.574,23323,5,Cytochrome_C.mzML
1658.0625,23101.516,23329,5,Cytochrome_C.mzML
1658.3125,21085.4,23333,5,Cytochrome_C.mzML
1658.625,7374.2,23338,5,Cytochrome_C.mzML
1658.875,22193.285,23342,5,Cytochrome_C.mzML
1659.25,26669.457,23348,5,Cytochrome_C.mzML
1659.6875,31406.084,23355,5,Cytochrome_C.mzML
1660.125,60884.887,23362,5,Cytochrome_C.mzML
1660.5,227.57144,23368,5,Cytochrome_C.mzML
1660.8125,20053.484,23373,5,Cytochrome_C.mzML
1661.4375,95503.02,23383,5,Cytochrome_C.mzML
1662.125,35194.715,23394,5,Cytochrome_C.mzML
1662.375,14433.086,23398,5,Cytochrome_C.mzML
1662.9375,14496.914,23407,5,Cytochrome_C.mzML
1663.125,11570.942,23410,5,Cytochrome_C.mzML
1663.6875,11080.343,23419,5,Cytochrome_C.mzML
1664.4375,30518.715,23431,5,Cytochrome_C.mzML
1664.9375,28119.4,23439,5,Cytochrome_C.mzML
1665.1875,99730.71,23443,5,Cytochrome_C.mzML
1666.0,1508.3715,23456,5,Cytochrome_C.mzML
1666.25,184881.58,23460,5,Cytochrome_C.mzML
1666.5,108593.97,23464,5,Cytochrome_C.mzML
1667.125,26469.371,23474,5,Cytochrome_C.mzML
1667.375,5511.1143,23478,5,Cytochrome_C.mzML
1667.8125,45413.027,23485,5,Cytochrome_C.mzML
1668.75,33606.2,23500,5,Cytochrome_C.mzML
1669.0625,14889.172,23505,5,Cytochrome_C.mzML
1669.375,18564.2,23510,5,Cytochrome_C.mzML
1669.75,14278.829,23516,5,Cytochrome_C.mzML
1670.1875,102505.0,23523,5,Cytochrome_C.mzML
1670.4375,95067.54,23527,5,Cytochrome_C.mzML
1670.875,16441.115,23534,5,Cytochrome_C.mzML
1671.1875,4251.914,23539,5,Cytochrome_C.mzML
1671.5,16072.143,23544,5,Cytochrome_C.mzML
1671.875,98488.88,23550,5,Cytochrome_C.mzML
1672.8125,23056.344,23565,5,Cytochrome_C.mzML
1673.125,10185.942,23570,5,Cytochrome_C.mzML
1673.5,14685.828,23576,5,Cytochrome_C.mzML
1673.75,29570.543,23580,5,Cytochrome_C.mzML
1674.1875,33836.887,23587,5,Cytochrome_C.mzML
1674.6875,885.88574,23595,5,Cytochrome_C.mzML
1675.0,18692.97,23600,5,Cytochrome_C.mzML
1675.375,55861.2,23606,5,Cytochrome_C.mzML
1676.125,14926.972,23618,5,Cytochrome_C.mzML
1676.625,48510.973,23626,5,Cytochrome_C.mzML
1677.0,755.3714,23632,5,Cytochrome_C.mzML
1677.375,27250.057,23638,5,Cytochrome_C.mzML
1677.9375,29518.715,23647,5,Cytochrome_C.mzML
1678.25,27450.686,23652,5,Cytochrome_C.mzML
1678.5,30587.2,23656,5,Cytochrome_C.mzML
1679.0,16404.086,23664,5,Cytochrome_C.mzML
1679.5,9057.543,23672,5,Cytochrome_C.mzML
1680.0625,20058.086,23681,5,Cytochrome_C.mzML
1680.75,81344.516,23692,5,Cytochrome_C.mzML
1681.375,51436.86,23702,5,Cytochrome_C.mzML
1681.625,40371.914,23706,5,Cytochrome_C.mzML
1682.0625,11369.399,23713,5,Cytochrome_C.mzML
1682.3125,15971.57,23717,5,Cytochrome_C.mzML
1682.6875,76244.57,23723,5,Cytochrome_C.mzML
1683.0,14617.658,23728,5,Cytochrome_C.mzML
1683.25,66095.6,23732,5,Cytochrome_C.mzML
1683.6875,80447.945,23739,5,Cytochrome_C.mzML
1684.3125,73997.26,23749,5,Cytochrome_C.mzML
1684.9375,1546.2572,23759,5,Cytochrome_C.mzML
1685.625,36428.145,23770,5,Cytochrome_C.mzML
1686.1875,19458.6,23779,5,Cytochrome_C.mzML
1686.6875,18106.6,23787,5,Cytochrome_C.mzML
1686.9375,9757.371,23791,5,Cytochrome_C.mzML
1687.125,8890.172,23794,5,Cytochrome_C.mzML
1687.4375,4682.6855,23799,5,Cytochrome_C.mzML
1687.8125,24294.2,23805,5,Cytochrome_C.mzML
1688.0625,16484.8,23809,5,Cytochrome_C.mzML
1688.375,26443.572,23814,5,Cytochrome_C.mzML
1689.0,1449.4572,23824,5,Cytochrome_C.mzML
1689.5,22536.742,23832,5,Cytochrome_C.mzML
1689.8125,14171.886,23837,5,Cytochrome_C.mzML
1690.25,11903.429,23844,5,Cytochrome_C.mzML
1690.9375,12779.286,23855,5,Cytochrome_C.mzML
1691.25,57007.543,23860,5,Cytochrome_C.mzML
1691.625,26382.885,23866,5,Cytochrome_C.mzML
1692.0,13545.314,23872,5,Cytochrome_C.mzML
1692.5,3186.4285,23880,5,Cytochrome_C.mzML
1692.8125,6609.8286,23885,5,Cytochrome_C.mzML
1693.125,56238.855,23890,5,Cytochrome_C.mzML
1693.4375,82697.4,23895,5,Cytochrome_C.mzML
1694.0625,2409.9429,23905,5,Cytochrome_C.mzML
1694.375,5093.2856,23910,5,Cytochrome_C.mzML
1695.125,8469.942,23922,5,Cytochrome_C.mzML
1695.375,11572.8,23926,5,Cytochrome_C.mzML
1695.6875,13788.942,23931,5,Cytochrome_C.mzML
1695.9375,4533.086,23935,5,Cytochrome_C.mzML
1696.25,15658.629,23940,5,Cytochrome_C.mzML
1696.75,18964.629,23948,5,Cytochrome_C.mzML
1697.0,31481.457,23952,5,Cytochrome_C.mzML
1697.3125,59638.086,23957,5,Cytochrome_C.mzML
1697.5625,2518.5144,23961,5,Cytochrome_C.mzML
1698.125,8176.1426,23970,5,Cytochrome_C.mzML
1698.625,29280.514,23978,5,Cytochrome_C.mzML
1699.0625,24332.285,23985,5,Cytochrome_C.mzML
1699.375,12487.485,23990,5,Cytochrome_C.mzML
1699.625,61604.97,23994,5,Cytochrome_C.mzML
1700.0625,32896.285,24001,5,Cytochrome_C.mzML
1700.375,17763.457,24006,5,Cytochrome_C.mzML
1700.75,22865.97,24012,5,Cytochrome_C.mzML
1701.1875,59295.656,24019,5,Cytochrome_C.mzML
1701.625,33771.914,24026,5,Cytochrome_C.mzML
1702.125,1819.6285,24034,5,Cytochrome_C.mzML
1702.3125,3807.257,24037,5,Cytochrome_C.mzML
1702.6875,12645.143,24043,5,Cytochrome_C.mzML
1703.375,19331.2,24054,5,Cytochrome_C.mzML
1703.875,8241.657,24062,5,Cytochrome_C.mzML
1704.4375,146454.55,24071,5,Cytochrome_C.mzML
1705.125,17274.371,24082,5,Cytochrome_C.mzML
1705.4375,371.2,24087,5,Cytochrome_C.mzML
1705.75,12390.257,24092,5,Cytochrome_C.mzML
1706.3125,22134.086,24101,5,Cytochrome_C.mzML
1706.5625,11619.886,24105,5,Cytochrome_C.mzML
1706.9375,29361.629,24111,5,Cytochrome_C.mzML
1707.25,12050.886,24116,5,Cytochrome_C.mzML
1707.5625,4806.943,24121,5,Cytochrome_C.mzML
1707.9375,11292.771,24127,5,Cytochrome_C.mzML
1708.5625,39116.94,24137,5,Cytochrome_C.mzML
1708.9375,13013.457,24143,5,Cytochrome_C.mzML
1709.25,16788.885,24148,5,Cytochrome_C.mzML
1709.875,780.11426,24158,5,Cytochrome_C.mzML
1710.1875,35054.656,24163,5,Cytochrome_C.mzML
1710.75,2117.8286,24172,5,Cytochrome_C.mzML
1710.9375,1954.4857,24175,5,Cytochrome_C.mzML
1711.1875,107621.17,24179,5,Cytochrome_C.mzML
1711.8125,15383.286,24189,5,Cytochrome_C.mzML
1712.125,18054.172,24194,5,Cytochrome_C.mzML
1712.5,15058.6,24200,5,Cytochrome_C.mzML
1712.875,11981.371,24206,5,Cytochrome_C.mzML
1713.125,52067.77,24210,5,Cytochrome_C.mzML
1713.4375,12804.172,24215,5,Cytochrome_C.mzML
1713.75,18664.914,24220,5,Cytochrome_C.mzML
1715.0,57913.77,24240,5,Cytochrome_C.mzML
1715.625,16724.8,24250,5,Cytochrome_C.mzML
1716.125,69603.66,24258,5,Cytochrome_C.mzML
1716.5625,27813.4,24265,5,Cytochrome_C.mzML
1717.0625,28233.885,24273,5,Cytochrome_C.mzML
1717.5625,3018.6572,24281,5,Cytochrome_C.mzML
1718.0625,60292.37,24289,5,Cytochrome_C.mzML
1718.4375,5035.7144,24295,5,Cytochrome_C.mzML
1718.75,70588.71,24300,5,Cytochrome_C.mzML
1719.5,20814.4,24312,5,Cytochrome_C.mzML
1719.9375,60587.457,24319,5,Cytochrome_C.mzML
1720.5625,58524.656,24329,5,Cytochrome_C.mzML
1721.0625,25814.457,24337,5,Cytochrome_C.mzML
1721.9375,75225.29,24351,5,Cytochrome_C.mzML
1722.4375,20090.715,24359,5,Cytochrome_C.mzML
1722.75,49750.344,24364,5,Cytochrome_C.mzML
1723.4375,15031.629,24375,5,Cytochrome_C.mzML
1723.75,13812.343,24380,5,Cytochrome_C.mzML
1724.0,34323.914,24384,5,Cytochrome_C.mzML
1724.3125,96153.29,24389,5,Cytochrome_C.mzML
1724.625,17761.629,24394,5,Cytochrome_C.mzML
1725.125,6398.5713,24402,5,Cytochrome_C.mzML
1725.625,18920.057,24410,5,Cytochrome_C.mzML
1726.0625,153161.75,24417,5,Cytochrome_C.mzML
1726.8125,15994.743,24429,5,Cytochrome_C.mzML
1727.0,21761.828,24432,5,Cytochrome_C.mzML
1727.5625,9759.028,24441,5,Cytochrome_C.mzML
1727.875,44746.543,24446,5,Cytochrome_C.mzML
1728.3125,7362.514,24453,5,Cytochrome_C.mzML
1728.625,55907.973,24458,5,Cytochrome_C.mzML
1729.0,39771.17,24464,5,Cytochrome_C.mzML
1729.375,25285.086,24470,5,Cytochrome_C.mzML
1729.9375,21913.6,24479,5,Cytochrome_C.mzML
1730.375,1448.0286,24486,5,Cytochrome_C.mzML
1730.625,72822.71,24490,5,Cytochrome_C.mzML
1730.875,34761.4,24494,5,Cytochrome_C.mzML
1731.125,23508.03,24498,5,Cytochrome_C.mzML
1731.5625,14674.457,24505,5,Cytochrome_C.mzML
1731.9375,13551.058,24511,5,Cytochrome_C.mzML
1732.1875,37598.06,24515,5,Cytochrome_C.mzML
1732.5,10341.515,24520,5,Cytochrome_C.mzML
1732.8125,18460.172,24525,5,Cytochrome_C.mzML
1733.1875,23371.4,24531,5,Cytochrome_C.mzML
1733.6875,67845.86,24539,5,Cytochrome_C.mzML
1734.1875,5407.2285,24547,5,Cytochrome_C.mzML
1734.4375,466.6857,24551,5,Cytochrome_C.mzML
1734.75,50198.23,24556,5,Cytochrome_C.mzML
1735.125,4622.2573,24562,5,Cytochrome_C.mzML
1735.4375,3883.4,24567,5,Cytochrome_C.mzML
1735.625,5959.5713,24570,5,Cytochrome_C.mzML
1735.9375,14366.314,24575,5,Cytochrome_C.mzML
1736.5,27010.0,24584,5,Cytochrome_C.mzML
1737.1875,36646.973,24595,5,Cytochrome_C.mzML
1737.5,10530.972,24600,5,Cytochrome_C.mzML
1738.3125,33713.37,24613,5,Cytochrome_C.mzML
1739.0,10602.286,24624,5,Cytochrome_C.mzML
1739.25,8232.657,24628,5,Cytochrome_C.mzML
1739.625,725.6857,24634,5,Cytochrome_C.mzML
1740.1875,30205.656,24643,5,Cytochrome_C.mzML
1740.5,10284.571,24648,5,Cytochrome_C.mzML
1740.875,14069.972,24654,5,Cytochrome_C.mzML
1741.375,1902.3715,24662,5,Cytochrome_C.mzML
1741.75,31897.742,24668,5,Cytochrome_C.mzML
1742.125,48041.94,24674,5,Cytochrome_C.mzML
1742.8125,13457.114,24685,5,Cytochrome_C.mzML
1743.5625,10725.629,24697,5,Cytochrome_C.mzML
1744.0625,11262.058,24705,5,Cytochrome_C.mzML
1744.5,16838.715,24712,5,Cytochrome_C.mzML
1744.8125,14014.6,24717,5,Cytochrome_C.mzML
1745.125,1162.2285,24722,5,Cytochrome_C.mzML
1745.4375,19109.885,24727,5,Cytochrome_C.mzML
1745.6875,51041.145,24731,5,Cytochrome_C.mzML
1746.0,15722.485,24736,5,Cytochrome_C.mzML
1746.4375,27675.115,24743,5,Cytochrome_C.mzML
1747.0625,51474.516,24753,5,Cytochrome_C.mzML
1747.6875,58956.06,24763,5,Cytochrome_C.mzML
1748.625,11991.114,24778,5,Cytochrome_C.mzML
1749.0,37896.855,24784,5,Cytochrome_C.mzML
1750.0,7565.143,24800,5,Cytochrome_C.mzML
1750.3125,29467.457,24805,5,Cytochrome_C.mzML
1751.25,54585.23,24820,5,Cytochrome_C.mzML
1751.9375,2769.5144,24831,5,Cytochrome_C.mzML
1752.25,10901.086,24836,5,Cytochrome_C.mzML
1753.0,28504.172,24848,5,Cytochrome_C.mzML
1753.3125,26247.771,24853,5,Cytochrome_C.mzML
1753.625,7103.1714,24858,5,Cytochrome_C.mzML
1753.9375,3146.457,24863,5,Cytochrome_C.mzML
1754.375,15057.942,24870,5,Cytochrome_C.mzML
1754.6875,16965.172,24875,5,Cytochrome_C.mzML
1755.0,13224.942,24880,5,Cytochrome_C.mzML
1755.4375,10954.286,24887,5,Cytochrome_C.mzML
1756.125,107101.625,24898,5,Cytochrome_C.mzML
1756.5625,2056.7715,24905,5,Cytochrome_C.mzML
1756.9375,22539.115,24911,5,Cytochrome_C.mzML
1757.4375,6282.943,24919,5,Cytochrome_C.mzML
1757.8125,18911.715,24925,5,Cytochrome_C.mzML
1758.1875,798.82855,24931,5,Cytochrome_C.mzML
1758.5,769.0571,24936,5,Cytochrome_C.mzML
1759.1875,52498.145,24947,5,Cytochrome_C.mzML
1759.6875,27700.371,24955,5,Cytochrome_C.mzML
1760.0625,7095.6855,24961,5,Cytochrome_C.mzML
1760.6875,14293.942,24971,5,Cytochrome_C.mzML
1761.125,1763.2,24978,5,Cytochrome_C.mzML
1761.9375,10666.257,24991,5,Cytochrome_C.mzML
1762.25,27329.0,24996,5,Cytochrome_C.mzML
1762.875,2971.0857,25006,5,Cytochrome_C.mzML
1763.125,6999.8,25010,5,Cytochrome_C.mzML
1763.6875,31646.943,25019,5,Cytochrome_C.mzML
1764.3125,13837.657,25029,5,Cytochrome_C.mzML
1765.0625,2311.4,25041,5,Cytochrome_C.mzML
1766.3125,42140.4,25061,5,Cytochrome_C.mzML
1766.5,72806.17,25064,5,Cytochrome_C.mzML
1766.8125,25219.371,25069,5,Cytochrome_C.mzML
1767.25,161749.0,25076,5,Cytochrome_C.mzML
1767.6875,14161.629,25083,5,Cytochrome_C.mzML
1767.9375,6883.457,25087,5,Cytochrome_C.mzML
1769.125,8107.514,25106,5,Cytochrome_C.mzML
1770.0625,108827.54,25121,5,Cytochrome_C.mzML
1770.5625,30713.371,25129,5,Cytochrome_C.mzML
1771.0625,36658.258,25137,5,Cytochrome_C.mzML
1771.25,21363.0,25140,5,Cytochrome_C.mzML
1771.75,15339.743,25148,5,Cytochrome_C.mzML
1772.0,21709.6,25152,5,Cytochrome_C.mzML
1773.0625,15936.828,25169,5,Cytochrome_C.mzML
1773.6875,25275.344,25179,5,Cytochrome_C.mzML
1774.375,2448.7144,25190,5,Cytochrome_C.mzML
1775.0625,56732.145,25201,5,Cytochrome_C.mzML
1775.8125,26785.143,25213,5,Cytochrome_C.mzML
1776.1875,5969.543,25219,5,Cytochrome_C.mzML
1776.9375,10594.515,25231,5,Cytochrome_C.mzML
1777.25,2535.7144,25236,5,Cytochrome_C.mzML
1777.6875,12681.515,25243,5,Cytochrome_C.mzML
1778.5,66749.43,25256,5,Cytochrome_C.mzML
1778.875,60810.688,25262,5,Cytochrome_C.mzML
1779.375,1131.5143,25270,5,Cytochrome_C.mzML
1779.6875,28708.686,25275,5,Cytochrome_C.mzML
1780.3125,12745.0,25285,5,Cytochrome_C.mzML
1780.625,7841.1143,25290,5,Cytochrome_C.mzML
1781.25,49746.37,25300,5,Cytochrome_C.mzML
1781.625,29711.885,25306,5,Cytochrome_C.mzML
1782.1875,6063.0,25315,5,Cytochrome_C.mzML
1782.5,34220.57,25320,5,Cytochrome_C.mzML
1783.0625,45077.4,25329,5,Cytochrome_C.mzML
1783.3125,75237.8,25333,5,Cytochrome_C.mzML
1783.625,90786.945,25338,5,Cytochrome_C.mzML
1784.3125,37987.94,25349,5,Cytochrome_C.mzML
1785.0625,18260.229,25361,5,Cytochrome_C.mzML
1785.3125,8232.058,25365,5,Cytochrome_C.mzML
1785.5625,3667.6572,25369,5,Cytochrome_C.mzML
1785.875,11795.856,25374,5,Cytochrome_C.mzML
1786.125,51017.2,25378,5,Cytochrome_C.mzML
1786.5,17948.686,25384,5,Cytochrome_C.mzML
1786.9375,1710.8,25391,5,Cytochrome_C.mzML
1787.4375,28296.828,25399,5,Cytochrome_C.mzML
1787.9375,2096.2,25407,5,Cytochrome_C.mzML
1788.25,2628.6572,25412,5,Cytochrome_C.mzML
1788.8125,30985.543,25421,5,Cytochrome_C.mzML
1789.8125,7235.6855,25437,5,Cytochrome_C.mzML
1790.25,20537.4,25444,5,Cytochrome_C.mzML
1791.0625,15744.714,25457,5,Cytochrome_C.mzML
1791.75,1708.5714,25468,5,Cytochrome_C.mzML
1792.1875,978.97144,25475,5,Cytochrome_C.mzML
1792.5,68974.74,25480,5,Cytochrome_C.mzML
1792.8125,10019.485,25485,5,Cytochrome_C.mzML
1793.1875,49925.543,25491,5,Cytochrome_C.mzML
1793.375,52051.113,25494,5,Cytochrome_C.mzML
1793.8125,641.0571,25501,5,Cytochrome_C.mzML
1794.0,502.0,25504,5,Cytochrome_C.mzML
1794.375,10466.086,25510,5,Cytochrome_C.mzML
1794.8125,11601.429,25517,5,Cytochrome_C.mzML
1795.3125,29486.371,25525,5,Cytochrome_C.mzML
1795.6875,6955.086,25531,5,Cytochrome_C.mzML
1796.0625,760.6,25537,5,Cytochrome_C.mzML
1796.4375,26424.97,25543,5,Cytochrome_C.mzML
1796.625,24772.4,25546,5,Cytochrome_C.mzML
1797.125,21666.6,25554,5,Cytochrome_C.mzML
1797.625,6525.457,25562,5,Cytochrome_C.mzML
1798.0,79992.88,25568,5,Cytochrome_C.mzML
1798.75,12073.058,25580,5,Cytochrome_C.mzML
1799.125,586.8571,25586,5,Cytochrome_C.mzML
1799.5625,16730.771,25593,5,Cytochrome_C.mzML
1800.5,12499.114,25608,5,Cytochrome_C.mzML
1800.75,4502.7715,25612,5,Cytochrome_C.mzML
1801.0625,64850.258,25617,5,Cytochrome_C.mzML
1801.375,62174.6,25622,5,Cytochrome_C.mzML
1801.875,6911.914,25630,5,Cytochrome_C.mzML
1802.25,26894.115,25636,5,Cytochrome_C.mzML
1802.875,90191.66,25646,5,Cytochrome_C.mzML
1803.3125,20870.771,25653,5,Cytochrome_C.mzML
1803.8125,19576.057,25661,5,Cytochrome_C.mzML
1804.0625,49135.113,25665,5,Cytochrome_C.mzML
1804.3125,17298.086,25669,5,Cytochrome_C.mzML
1804.5625,4863.7144,25673,5,Cytochrome_C.mzML
1804.8125,7686.7144,25677,5,Cytochrome_C.mzML
1805.375,15986.6,25686,5,Cytochrome_C.mzML
1805.75,1135.0,25692,5,Cytochrome_C.mzML
1806.0625,88197.12,25697,5,Cytochrome_C.mzML
1806.375,9970.371,25702,5,Cytochrome_C.mzML
1806.875,6098.2856,25710,5,Cytochrome_C.mzML
1807.1875,9239.657,25715,5,Cytochrome_C.mzML
1808.0,32836.688,25728,5,Cytochrome_C.mzML
1808.8125,2841.9143,25741,5,Cytochrome_C.mzML
1809.125,4640.4,25746,5,Cytochrome_C.mzML
1809.4375,3635.4285,25751,5,Cytochrome_C.mzML
1809.6875,4761.857,25755,5,Cytochrome_C.mzML
1810.0,31360.03,25760,5,Cytochrome_C.mzML
1810.3125,27899.285,25765,5,Cytochrome_C.mzML
1810.875,19168.229,25774,5,Cytochrome_C.mzML
1811.1875,53973.285,25779,5,Cytochrome_C.mzML
1812.0,4779.4287,25792,5,Cytochrome_C.mzML
1812.6875,14152.257,25803,5,Cytochrome_C.mzML
1813.4375,3330.0286,25815,5,Cytochrome_C.mzML
1813.75,27750.229,25820,5,Cytochrome_C.mzML
1814.1875,21403.344,25827,5,Cytochrome_C.mzML
1814.625,21704.457,25834,5,Cytochrome_C.mzML
1815.3125,12422.515,25845,5,Cytochrome_C.mzML
1815.625,5513.2856,25850,5,Cytochrome_C.mzML
1816.1875,50517.0,25859,5,Cytochrome_C.mzML
1816.5,9220.629,25864,5,Cytochrome_C.mzML
1817.1875,4726.0,25875,5,Cytochrome_C.mzML
1817.625,7695.2,25882,5,Cytochrome_C.mzML
1817.875,23461.03,25886,5,Cytochrome_C.mzML
1818.5,22569.543,25896,5,Cytochrome_C.mzML
1819.0625,6376.3145,25905,5,Cytochrome_C.mzML
1819.375,39018.973,25910,5,Cytochrome_C.mzML
1819.75,32312.514,25916,5,Cytochrome_C.mzML
1820.0625,2156.8,25921,5,Cytochrome_C.mzML
1820.5,34049.312,25928,5,Cytochrome_C.mzML
1820.9375,7986.8857,25935,5,Cytochrome_C.mzML
1821.4375,2743.7715,25943,5,Cytochrome_C.mzML
1821.875,3315.7715,25950,5,Cytochrome_C.mzML
1822.25,6581.6,25956,5,Cytochrome_C.mzML
1822.625,18955.344,25962,5,Cytochrome_C.mzML
1822.9375,13227.314,25967,5,Cytochrome_C.mzML
1823.3125,18622.914,25973,5,Cytochrome_C.mzML
1824.0625,32635.0,25985,5,Cytochrome_C.mzML
1824.5625,11723.457,25993,5,Cytochrome_C.mzML
1824.8125,4131.3716,25997,5,Cytochrome_C.mzML
1825.0625,24643.4,26001,5,Cytochrome_C.mzML
1825.625,29155.086,26010,5,Cytochrome_C.mzML
1825.9375,63052.516,26015,5,Cytochrome_C.mzML
1826.6875,21303.057,26027,5,Cytochrome_C.mzML
1827.6875,6493.971,26043,5,Cytochrome_C.mzML
1828.0,53866.6,26048,5,Cytochrome_C.mzML
1828.4375,36284.23,26055,5,Cytochrome_C.mzML
1828.8125,1068.8,26061,5,Cytochrome_C.mzML
1829.125,55310.742,26066,5,Cytochrome_C.mzML
1829.5625,31499.629,26073,5,Cytochrome_C.mzML
